sd,agb
45.6174926,130.9059566
40.23254325,47.30245763
43.90616075,113.4353915
43.52443419,95.55509285
43.30433866,86.13310108
40.80864041,65.02370546
40.85860738,46.74415689
44.49556738,111.66787
42.03619717,94.53155587
41.44787591,75.08573608
41.5102708,63.42129069
41.34220871,55.79251732
41.36340943,76.20601693
41.43552517,64.3499238
42.66929718,98.36301356
44.50462002,118.1316334
41.54628773,68.06351808
43.67987374,111.2507847
45.24047185,108.6001682
41.82555337,80.12886186
40.90975788,49.17457658
41.42483629,62.90663658
40.92659789,69.96305057
44.71214052,101.9840413
40.66413004,46.06838106
45.22184948,115.3727149
44.71214052,102.038886
40.23254325,39.56616044
40.50543508,47.25470964
42.09099886,75.37920032
40.47887665,137.6718666
44.50462002,117.8346412
40.6944889,43.37739226
40.87546846,67.34530856
41.69232215,89.38319379
41.22913555,53.01154731
39.95420055,23.03146572
42.46380172,122.9515012
40.94409169,55.14884287
43.19592211,85.34322585
40.36438163,57.83070489
39.44551946,113.4929979
45.10961314,125.6306822
44.43775989,100.8684099
36.58296036,85.11155617
41.38469622,61.559663
44.98709456,108.4235027
41.74510745,77.09560974
40.89965055,62.00946013
40.39759765,43.18742533
52.15930098,165.8104502
41.62647499,87.24729846
41.6447211,72.75074573
43.47538231,94.91182495
40.97140575,55.82093053
40.65381667,61.22300571
40.15824801,30.15230294
43.06838973,91.59136359
41.44341651,72.49895594
40.89581727,54.46053983
45.68889369,118.8450541
55.92775812,252.8115804
41.26153629,73.91096123
40.80516906,63.97747221
41.23044346,57.39000918
45.0073233,104.0556138
42.08117525,87.32026447
38.27090265,89.56880433
40.77814148,48.79237392
42.52336345,89.57861491
40.14696289,32.30340692
43.69384653,100.8787367
41.66754184,79.98631442
41.3496745,56.0448892
42.59752406,89.93542368
40.92659789,69.52072449
44.65837793,105.9752835
40.38762352,38.57150189
40.06624337,38.57940299
41.45144221,79.49596835
36.76644797,83.59118775
40.0768034,39.10842611
45.86906723,108.1424119
41.80739439,77.37495814
40.14795148,33.91659922
40.40468115,58.88734862
41.74754531,91.46747268
46.39315691,114.9016058
43.90616075,113.9019056
39.97437861,32.42425466
41.54853965,68.53369471
40.97140575,55.76181871
41.25717474,73.53620533
46.16133981,114.2748294
45.25570039,128.4326164
44.50462002,118.1707997
40.65612607,45.50273425
41.59425079,70.7400759
49.46599309,145.5981577
41.39135046,81.99435802
43.54975743,103.7115851
41.33610822,61.54149554
41.44419923,64.71951689
43.07798822,79.63727804
45.08395559,112.3194563
43.73238354,95.89868956
44.53759796,123.3408254
40.85860738,46.25842769
43.57190318,107.388677
41.09085723,72.71731449
44.50462002,118.2909268
41.25717474,73.63709599
40.6742959,42.17436836
43.58143861,104.660293
46.45252962,119.8529142
41.83886208,93.6650629
40.85860738,47.01850243
39.12586451,100.7762553
40.87546846,66.92630626
40.4234203,39.50083073
40.93195607,54.13811344
47.70591838,130.5690618
41.53564778,69.6540905
41.45403236,138.2307678
40.17441511,48.66010423
53.84364057,219.9859644
41.26922726,77.05474447
40.77814148,55.93302383
44.48509813,140.7331935
44.71751151,114.2066383
43.2320505,138.5430334
43.30433866,86.08672971
40.69123336,62.19090749
39.97797769,34.5576147
53.28955215,192.570704
40.77814148,48.14215841
41.44115888,72.03285461
40.62668839,53.30553431
41.81728232,73.57976848
41.06444344,71.97260312
40.21457719,44.91838725
41.32480028,61.00445717
36.5515249,80.37807082
40.97140575,55.53652396
40.84848739,58.85285742
43.73238354,93.13022529
40.92659789,70.04438623
41.4521353,61.30840173
40.03496927,36.48008708
44.99813636,107.8419147
41.46875505,82.5801156
41.23480784,66.47028142
39.93873012,32.01
40.4636348,59.87088621
43.5088431,103.1231209
47.40149961,125.4315874
40.87546846,66.29776705
39.98242842,33.1811147
36.55565042,81.0032985
41.34137779,61.31093893
40.96709395,70.56467634
41.60418938,66.90465866
40.97140575,55.56125526
40.25645766,37.17031181
40.82524529,58.02917382
41.44216024,74.09391235
41.86191294,97.62027887
45.16153937,126.7815929
42.65756464,85.75577961
42.50279444,123.3645043
40.80516906,64.61349
40.85860738,46.3706424
42.25472632,83.86253073
41.70974207,92.95712647
42.48533446,85.30536037
46.85458156,123.6699133
43.20982752,92.9021816
41.49146201,66.34767322
34.68576734,32.22858611
72.19994199,275.4721542
38.96754562,101.1687162
41.53403063,68.86449395
36.56862005,83.95426233
53.4059933,193.9869098
46.93325492,124.8154046
43.52443419,87.68468325
44.51593262,119.3613071
43.63252221,91.49278557
35.4578431,55.77652101
41.54536227,69.31837755
46.78982895,119.6245843
40.87546846,66.51381722
41.445061,64.10468538
43.06133419,133.6225485
41.68660706,88.9983155
51.80678197,163.4044712
41.42483629,71.58252798
41.38383319,62.18904664
40.90408821,48.52645234
40.87546846,67.08277014
40.94409169,62.85528307
43.19592211,93.54878719
37.2789453,88.82969327
41.26440964,74.96893822
43.67518025,90.69551076
42.66749625,90.75566511
43.15880547,84.39839601
45.35543869,122.077995
40.36438163,57.80892801
45.0852173,117.3580792
42.10766323,80.25833813
40.37738549,50.34842199
41.52694064,142.7075841
41.04090121,64.36330611
40.40783056,39.40340776
40.04990706,29.54533588
36.244589,70.98580171
43.71907163,109.8520022
44.25571611,146.0979956
40.92659789,69.16825612
41.44675973,65.06285823
41.53952563,69.1841385
40.41818389,59.08786676
47.90967147,158.479583
40.21892369,45.3983464
53.60605362,214.292211
40.4636348,59.96596018
44.19702249,96.1394105
40.84848739,59.80328899
41.4521353,61.64393885
41.36803739,77.37025107
52.67928189,180.446542
40.97140575,63.62393933
42.18697978,118.3686798
40.42366076,45.62654059
40.37738549,50.37036802
43.64199663,87.50197697
52.64805181,182.0045698
41.3433293,63.08076663
40.63686362,41.30849732
41.44216024,73.17530206
40.99830593,71.5452037
42.27125208,80.22430028
40.24639241,48.58402182
47.43357013,126.5814324
40.80516906,64.00719664
40.04990706,38.23258142
40.40468115,58.74243833
43.99197353,99.43210953
41.84947277,80.76515176
44.42993129,100.7072912
41.45113418,60.0395234
41.56605814,85.03140332
41.03758661,55.91721314
42.24772891,84.05060062
41.98057482,74.45528773
40.87083346,51.40456289
41.26440964,74.8419635
41.17010958,60.6905796
41.45113418,59.93419848
41.33967472,68.06790428
40.24281814,36.05798878
43.90309271,99.03556185
42.59752406,90.08206378
44.58909768,107.0241157
40.89965055,61.85310356
43.88155862,106.4121138
40.9710098,70.8488243
40.48527676,46.40513477
40.94449819,72.52446894
40.25645766,37.64847756
41.4521353,61.432157
47.22092864,124.458744
40.8895372,48.21235041
41.77064657,95.97876427
40.17441511,48.24473187
40.09138258,29.6776322
40.87584895,69.82866329
48.58618766,142.8208445
41.00616771,57.93811055
43.67987374,109.0847211
40.9710098,71.00703709
36.54432982,82.55911166
41.84845278,78.23972754
34.65162472,28.56730905
41.44216024,74.13883836
44.27453436,146.8092308
46.01253529,113.3363824
41.06444344,72.02284036
45.22918312,108.125361
43.84894923,104.9487646
40.24281814,35.92517181
40.0871182,27.13372706
40.99454865,74.94041033
40.84848739,59.51950154
41.46875505,82.03875893
53.57930833,198.4087721
41.34137779,69.16104385
41.38878652,80.46319214
40.84848739,58.73519241
43.48349604,95.05056882
41.2849095,78.29980965
40.07742576,45.91991005
41.72425414,82.97177811
37.78321689,91.11892591
40.0198224,44.09444899
41.27211846,67.41971765
40.24281814,35.98735689
41.85855307,78.39485515
53.60056987,201.4796944
40.25993712,55.15883393
44.40938452,148.1915249
39.90766266,12.01
40.75678781,67.53539981
40.24639241,40.57240795
43.89097927,94.62934914
40.66413004,47.08128102
38.9416818,100.8640481
42.10736646,95.24515665
40.24281814,36.12049143
42.64568748,90.44886387
52.21405038,167.2931051
40.24632682,53.67568285
40.25666375,36.74184126
41.21910653,65.05895085
52.86392368,189.0302586
40.6742959,43.30450787
42.39177191,96.6585677
40.17540303,50.55957321
45.60300197,123.6861549
51.93111569,164.8484039
43.73238354,95.48248453
41.52626493,68.76300304
40.39759765,51.11084397
41.50814428,68.3671469
41.39224681,70.37519266
40.95418805,51.52238998
42.62339798,98.14153295
41.66587004,73.53107757
41.29882277,75.42829301
41.6431679,67.49306722
40.85860738,47.31348813
40.43248992,43.67126546
41.19685367,72.97760627
43.65778275,106.1286936
42.09099886,75.20650546
40.6318967,61.05913503
41.55531255,65.36131331
42.68933164,84.06040381
57.83072872,208.9248095
43.63252221,91.29498239
40.89965055,61.64387712
40.95418805,50.97604697
41.62074842,86.7247758
41.00616771,57.58174807
43.23901088,86.81722762
41.69232215,89.30845938
40.25993712,56.16388892
40.79175171,45.20070204
43.37727683,94.57526533
45.14627906,107.2672535
41.09085723,72.83566214
40.34374179,37.69474056
41.23480784,66.37443092
41.4521353,61.82398697
40.24198329,53.24243363
44.99813636,116.0804164
40.20742771,51.26996486
41.82395747,148.244398
41.06444344,71.82551792
44.50462002,118.6167959
41.56218276,85.65248626
56.57788046,184.3986764
40.92093055,68.95172979
40.97159976,55.91170488
43.65778275,106.1336385
40.21457719,45.25513794
41.28778122,79.09936252
43.12247927,79.80872333
40.36438163,57.7344564
42.70251555,128.0319209
43.63252221,97.74410811
40.00544208,23.22575891
40.94449819,72.81552686
40.89581727,54.32745663
40.00554587,42.60292186
42.70251555,126.8057815
41.74754531,92.04417607
41.34881074,56.65968601
43.00062198,83.49930042
41.69232215,89.50784103
43.82878249,111.6135201
40.66629393,41.923637
47.89236737,135.7859556
41.68264072,69.07836771
45.78084816,107.0958253
38.45315861,91.80644939
43.48349604,95.14791512
40.94409169,63.42580271
44.96733783,114.8444906
41.27211846,67.39943166
41.24770755,55.24984714
41.74510745,84.81011544
52.21405038,167.5538583
43.80362057,102.8326478
40.06022879,26.0944967
36.58296036,85.10089275
40.03765321,28.79201785
40.20742771,50.90939952
40.04990706,29.28800439
42.77329581,127.3455356
43.48489096,82.73740452
40.6149345,41.08290146
41.52626493,68.74653492
53.59218644,200.2393891
52.2133251,170.6954769
39.96216797,18.83909603
43.58143861,104.660796
40.02266259,43.38401888
48.2123725,161.0330384
40.89965055,53.23483046
52.26218491,175.7256872
41.41887367,78.41473379
41.33220713,67.80668044
42.70251555,128.7570451
40.48292401,60.3977411
40.40468115,58.52123248
40.92276714,70.19735526
42.83884591,87.23337942
49.51050539,146.2447217
43.17803884,136.0259947
41.50030972,75.31818272
40.23254325,47.52439494
42.33439671,80.43374932
40.95513762,55.49025816
41.45144221,79.46953024
47.43357013,126.8508446
42.4584366,123.2167862
40.95513762,55.40887504
43.10792315,137.121332
41.67746295,68.11344875
41.77210095,76.00841704
41.35137715,57.28500067
41.00616771,57.84549397
40.78827892,44.31464581
43.73238354,95.31957832
40.6149345,41.10850092
44.28627662,104.2315822
57.70205387,203.2309954
41.53952563,77.07573191
40.85860738,46.40374233
41.5102708,63.39122443
40.21457719,44.78995197
60.24805614,231.8092589
41.44341651,72.52597763
49.50586737,146.7746086
39.99570989,39.6561372
44.01821721,102.9529632
41.46875505,82.00704353
41.23395964,57.31910054
40.8849752,52.2003801
41.06639053,52.5769891
43.90616075,114.272015
36.52532882,79.66509754
40.3408219,42.89462555
40.85860738,46.67120371
86.07478471,355.9762448
37.07752152,84.17955561
41.85855307,78.33221046
40.21892369,37.80284124
40.36684715,61.54973477
41.54256231,84.55156592
40.98149539,51.67626855
41.26440964,75.09661973
42.5481893,123.8182228
44.21261044,115.9555277
41.69399289,88.28416252
41.53469684,84.149841
43.1608123,103.9384088
40.83537104,45.88494453
41.45113418,59.86217629
41.53564778,77.99454337
40.66413004,55.20519898
34.67224278,29.56392022
40.82524529,57.84069822
41.39135046,81.04803384
41.72112822,84.036264
40.14900619,42.74892674
53.71270283,212.9470276
41.35137715,58.04681095
40.6149345,41.07420364
45.0852173,117.3919698
80.43824056,324.5177762
40.95418805,51.11189046
47.24047429,154.0686738
39.93833972,17.38568136
35.06444429,50.59838082
41.23480784,58.24304136
41.34881074,56.77963773
41.33881076,60.86938713
41.82395747,151.0875295
40.28389147,59.98314928
46.39315691,116.0123603
64.93927566,267.7959138
40.40783056,39.30545816
43.85837689,92.56522702
39.91957151,15.52707439
41.952561,82.10896247
52.64805181,182.6852097
43.73238354,94.22181347
40.27377685,56.43557658
47.9001051,158.6698067
41.34137779,69.42638247
40.19909018,31.66754306
47.19452228,122.3589725
41.25717474,73.44282342
40.4636348,60.14085636
40.17540303,50.40158478
43.90309271,99.967755
40.79362189,49.32552864
51.85633514,151.771047
40.32585832,37.59393935
41.44419923,64.71213688
43.85837689,92.47011684
40.2798483,41.25286846
44.97653107,103.2085723
44.68305853,121.9255315
40.15824801,30.04237407
41.54728656,70.91661472
45.22184948,115.357389
40.36032611,50.00423403
46.77215319,123.1633192
41.33881076,68.88253216
40.87546846,67.82755358
40.53690694,52.6887246
55.87346503,177.123697
43.73238354,95.84805955
41.34881074,56.59521152
41.77150939,92.67997483
41.60528911,71.88256163
49.54471116,146.2480226
41.34046144,62.0996633
40.87546846,67.43989145
40.64437475,48.67633145
43.58143861,104.7159883
41.66754184,71.65691533
42.29732559,96.20629189
44.21261044,115.8879607
41.54628773,68.23712816
40.62026549,45.20966749
42.39177191,96.67406315
40.01658788,42.91363291
40.15725967,28.60879038
41.47446705,83.00866166
43.20549226,81.70069973
53.69072703,205.343285
41.75501014,72.98200194
43.88104319,98.19587878
43.35204864,106.128447
45.24441546,127.9225698
52.47896325,178.6908244
41.35887264,75.71380663
43.63305325,104.9966216
40.65612607,45.82530252
54.15266275,222.4747824
40.70693997,65.6356819
41.26440964,75.26421304
46.10779071,110.8206542
41.2849095,77.82547785
41.52686729,83.45088168
40.87546846,66.961109
40.25666375,36.87054828
41.72423465,71.05247845
43.69384653,100.8422657
40.90592555,50.53119547
41.42483629,71.26892647
44.97653107,103.1935492
40.29011112,37.07183037
40.97140575,63.59209622
45.69653696,105.5661596
46.21751715,112.502973
43.17803884,136.6092894
44.53987471,120.3863496
41.43481551,59.26204807
41.33881076,68.63033032
41.35137715,57.96652949
40.22139982,46.30469997
41.74754531,91.39577377
38.9973087,101.9791625
40.78161513,57.13442811
40.69123336,62.35294086
40.48323995,44.58183374
53.37372563,197.4819961
40.95418805,50.85156141
43.07798822,79.53658244
54.88354169,231.0772608
41.44216024,73.96191204
40.14696289,32.35227832
38.98127866,99.09056938
74.40514477,293.3187468
41.26440964,74.87352397
44.17628788,142.8710012
41.26440964,75.19954366
40.66413004,47.05883962
43.11289069,92.22159416
41.23518231,136.274755
45.61035044,130.4427612
42.47848643,84.99878742
36.31598908,74.05983726
44.28627662,104.0947034
41.34137779,61.4591154
39.92302361,27.63367736
41.53403063,68.98835541
53.65621846,202.4036118
40.32970839,42.62180022
39.92798648,28.76950751
41.46875505,82.27324752
41.45144221,79.53725512
43.06133419,134.1326064
42.38542567,77.0367759
54.60493733,162.1090447
53.69072703,206.7373129
41.44763836,61.05619517
41.44216024,74.48541826
57.39419793,195.0966184
41.76994002,75.61620611
42.70251555,128.2048663
43.98034023,101.5069847
40.46197298,60.24542266
57.70205387,202.7563316
43.84611214,96.68135542
40.48527676,46.3699732
56.11700503,180.4479721
46.07190971,114.4062279
55.8230869,250.4987272
40.02897647,27.43426442
53.60056987,201.8929769
40.37056847,37.92701306
41.74754531,91.57668803
43.79356801,97.52612121
40.15725967,28.67719004
41.57189106,85.32578349
41.24483304,54.61550645
41.46425992,80.9955825
41.35137715,57.32716441
40.71493396,67.01737718
41.62074842,86.77815399
44.99184895,122.6490025
41.5102708,63.41119132
42.17751203,95.91438438
46.41540904,119.2277942
46.71318672,116.9240036
43.74113166,112.8776438
42.34416158,76.41538418
41.26153629,73.98993777
40.71493396,66.18393295
41.40223389,58.46018011
40.99454865,75.34729361
41.54947731,65.2270144
41.35137715,57.0157983
41.24398505,53.17828721
40.08657056,48.43310425
51.76284895,163.7409914
41.36547201,76.95010398
40.89965055,62.03937596
35.61530123,61.54718995
40.95418805,51.49193403
41.08792876,75.95265713
41.53564778,77.76287796
39.58163225,112.6777885
41.66754184,79.66773203
40.23167755,34.49207801
40.23254325,48.10290102
40.70979455,47.73330912
40.915547,71.99243611
46.07190971,112.5251701
41.42500558,62.8266941
41.64053807,73.78598346
41.76573853,76.81108113
53.159138,189.7080041
41.71220946,73.18677793
41.41887367,78.43626585
40.09806646,27.47008188
52.83632331,186.5082706
42.76961084,86.75225063
41.60528911,72.00804733
55.64561662,246.162401
42.74656967,79.23608558
40.64437475,48.68159985
53.71270283,212.523178
42.24772891,84.08000039
40.95513762,54.64905158
41.35887264,75.70594379
41.76594827,93.192277
46.34288935,119.3225914
38.66244126,92.51859519
43.64199663,86.05529495
41.74510745,84.94327644
42.11521415,149.6541852
42.76268635,99.25880021
41.34881074,56.50405536
65.18362363,271.4048106
41.05049353,59.41504612
40.25666375,36.36846799
41.43481551,58.95274202
40.87546846,67.42645673
40.95513762,54.92013333
41.69899368,74.58703988
40.69123336,63.1532772
44.50462002,118.8456819
40.14795148,41.41324657
49.50586737,147.7936102
40.92276714,70.15222228
40.77814148,47.90341807
86.8166941,373.9261045
40.27377685,56.69723675
40.8538166,138.9476405
39.9930765,39.46046748
47.43926196,128.8609801
40.22139982,38.62313992
40.6742959,42.24746877
52.26218491,174.6869211
43.71907163,109.3211552
43.65778275,105.9223758
