PLOT_ID,POINT_X,POINT_Y,AGB_T_HA,AVG_YEAR,SIZE_HA
EU2,1.693729957,42.11091959,68.85447995,2001,0.196
EU2,-2.722485638,41.95590592,92.0444415,2004,0.196
EU2,-4.395515741,41.20920676,45.65420196,2003,0.196
EU2,-3,38.50572543,77.85032681,2004,0.196
EU2,-5.724396103,42.74335369,53.33730099,2003,0.196
EU2,-6.753521916,38.46615525,46.76954816,2002,0.196
EU2,-0.479335573,39.73987282,70.03413965,2005,0.196
EU2,-1.208398766,39.06869148,117.5155738,2006,0.196
EU2,-0.850601021,42.71957698,95.38646948,2004,0.196
EU2,-5.686672432,36.3843671,82.38341675,2007,0.196
EU2,1.837523067,42.18451444,84.26510426,2001,0.196
EU2,-4.12623721,39.38337109,25.29808869,2004,0.196
EU2,-1.977922703,40.1951979,53.04187605,2003,0.196
EU2,-5.70303209,36.21276525,44.17667985,2007,0.196
EU2,-3.612934083,41.70242006,27.16992873,2003,0.196
EU2,-5.453456309,40.47095841,23.02541961,2002,0.196
EU2,0.395594115,42.50302228,27.98314576,2004,0.196
EU2,-0.30796618,39.64594084,37.99825443,2006,0.196
EU2,-3.441797877,41.27986852,53.49364942,2003,0.196
EU2,-3.060261707,41.88417331,135.3929825,2004,0.196
EU2,-7.247463595,37.94292075,89.34288614,2008,0.196
EU2,-5.136748352,40.15296182,64.98054141,2002,0.196
EU2,0.863731511,42.69280844,161.824912,2001,0.196
EU2,0.287095448,40.76238809,44.27806496,2000,0.196
EU2,-5.409473661,37.85019974,74.5261286,2007,0.196
EU2,-5.122172972,36.93651204,43.18037544,2007,0.196
EU2,-2.943135828,37.89287197,45.06700653,2006,0.196
EU2,-5.773525222,36.31929646,62.77126081,2007,0.196
EU2,-1.966996189,40.1410467,123.7259653,2003,0.196
EU2,-4.939324375,38.97622766,37.42213256,2002,0.196
EU2,0.035414789,40.82824455,24.65452878,2005,0.196
EU2,2.720868614,42.32515476,105.1305589,2001,0.196
EU2,2.855086821,42.01018839,51.57002363,2001,0.196
EU2,-2.950768364,43.19898746,74.71889258,2005,0.196
EU2,2.408202042,42.01776065,88.45283599,2001,0.196
EU2,1.206855082,41.35681869,36.13265187,2000,0.196
EU2,-4.795203556,43.13988999,133.1323241,2000,0.196
EU2,1.401787753,41.20657152,28.94114966,2000,0.196
EU2,-0.188923992,40.56188599,19.19788705,2006,0.196
EU2,-5.732165166,36.41037063,54.04398048,2007,0.196
EU2,-2.785553325,37.32485606,46.37701829,2007,0.196
EU2,-0.700539659,38.69038011,31.8420616,2006,0.196
EU2,2.603720866,41.64933009,59.68536287,2001,0.196
EU2,-4.659689295,42.67369324,48.83621692,2003,0.196
EU2,-3.023878023,41.27170623,39.74966997,2003,0.196
EU2,1.71684235,41.56178982,73.28762702,2000,0.196
EU2,-6.388075519,42.09762478,30.95009276,2002,0.196
EU2,-1.301692872,39.03404709,25.2426781,2004,0.196
EU2,-6.574143219,38.00304641,38.86932824,2008,0.196
EU2,-5.690393306,37.76301862,28.01356678,2007,0.196
EU2,-4.330454284,40.34521238,45.96125407,2000,0.196
EU2,-0.041011037,40.70229655,67.22399449,2005,0.196
EU2,-2.951770305,41.91119867,96.49897591,2003,0.196
EU2,-1.999667033,41.10522771,85.88370015,2003,0.196
EU2,2.434346801,41.79272998,137.3139552,2000,0.196
EU2,-6.8281768,38.26933082,43.66379203,2002,0.196
EU2,-2.567309833,37.98221737,29.8458509,2007,0.196
EU2,-4.762781864,39.30338948,52.9378616,2001,0.196
EU2,-2.064046019,40.76346828,97.31690065,2003,0.196
EU2,-6.92085678,39.80267814,82.29180474,2001,0.196
EU2,-4.389900186,41.50650802,35.19002472,2002,0.196
EU2,-4.543557434,40.91007208,27.01762548,2003,0.196
EU2,-3.518449154,43.37791003,79.36306827,2000,0.196
EU2,-4.546886744,39.50467538,71.70790522,2004,0.196
EU2,-3.117879828,40.42487643,48.63795399,2003,0.196
EU2,1.159468152,42.59888946,142.9033246,2001,0.196
EU2,-5.160659085,37.89107564,19.06577589,2006,0.196
EU2,-4.991501949,37.09199112,27.30545816,2007,0.196
EU2,1.012675237,41.45270139,110.2211255,2000,0.196
EU2,-4.706306407,36.91617776,34.85023495,2007,0.196
EU2,-3.838024171,40.51198588,51.78265047,2000,0.196
EU2,-3.754470392,37.15138623,119.8038688,2007,0.196
EU2,2.124396657,41.574623,37.31407283,2000,0.196
EU2,-1.729920671,40.26481289,26.42113798,2003,0.196
EU2,-1.984000289,40.57361737,25.96364919,2003,0.196
EU2,0.370901459,42.51146285,125.7402745,2004,0.196
EU2,-5.153916121,40.69311509,45.32342793,2002,0.196
EU2,-6.076349293,38.20794905,19.57573276,2002,0.196
EU2,-5.045855682,42.54137582,142.0981577,2003,0.196
EU2,-2.437801549,42.76538571,38.41149959,2005,0.196
EU2,-5.244723689,36.51967743,30.01494573,2007,0.196
EU2,1.043668357,42.0116181,54.28165893,2001,0.196
EU2,1.112638683,42.5350918,150.1451224,2001,0.196
EU2,-3.220378504,42.87461474,57.681078,2005,0.196
EU2,-5.793896684,42.11134574,33.3815474,2002,0.196
EU2,-3.097932048,42.86577994,88.43654262,2005,0.196
EU2,-0.571087562,40.44445449,137.2219951,2005,0.196
EU2,-3.13473484,42.90176253,46.58079093,2005,0.196
EU2,-6.604592635,37.05748125,54.02389346,2007,0.196
EU2,-3.627500508,43.1792682,124.7860144,2000,0.196
EU2,-0.203924908,39.91371898,42.43214485,2006,0.196
EU2,-4.914310298,38.90455978,55.15440974,2002,0.196
EU2,-5.868282278,40.79465468,14.39474711,2002,0.196
EU2,-3.171430674,42.8837035,74.90424166,2005,0.196
EU2,-5.71450715,40.51015447,31.72965949,2002,0.196
EU2,-5.373169666,42.82321164,32.38601502,2003,0.196
EU2,-2.106221428,41.15114177,33.95335884,2004,0.196
EU2,-2.645081748,40.66762565,29.07482809,2003,0.196
EU2,-3.386159264,41.96459834,0,2003,0.196
EU2,-0.946197111,40.12743838,0,2005,0.196
EU2,-0.537101038,42.30804294,42.412498,2004,0.196
EU2,-3.794872088,40.85460777,26.41467399,2000,0.196
EU2,-4.972805939,36.80389489,45.32716441,2007,0.196
EU2,-3.828555071,40.70123159,30.72768227,2000,0.196
EU2,0.887487826,42.35105799,55.23441573,2001,0.196
EU2,-2.419294709,42.12589215,68.80912556,2003,0.196
EU2,0.815914191,41.96248019,61.43379271,2001,0.196
EU2,-6.674286228,38.077157,41.71120652,2008,0.196
EU2,-6.844384902,38.10743456,15.74826155,2008,0.196
EU2,-2.766219384,43.18075018,283.8932717,2005,0.196
EU2,-0.715031295,42.4197903,106.5475311,2004,0.196
EU2,-3.011552542,39.02839007,35.77620839,2004,0.196
EU2,1.609714427,41.52451704,27.18865968,2000,0.196
EU2,-2.395185586,42.11676144,96.71377958,2003,0.196
EU2,-1.164615883,41.15799946,93.8724934,2005,0.196
EU2,-3.616212552,42.04465106,50.57644275,2003,0.196
EU2,-4.456128825,39.61396391,45.43546806,2004,0.196
EU2,-3.983148121,39.11435468,20.25330467,2004,0.196
EU2,-4.989531101,38.29058663,33.32552864,2006,0.196
EU2,-6.875762781,37.81063676,37.75686286,2008,0.196
EU2,-5.510182937,41.35241298,68.35288764,2002,0.196
EU2,-2.149884437,38.62880175,28.90222295,2004,0.196
EU2,-2.363922435,42.81902979,80.23624228,2005,0.196
EU2,1.127496401,42.4452837,67.94211183,2001,0.196
EU2,0.306984719,40.26745993,35.44996745,2006,0.196
EU2,1.633657494,42.09220795,39.72669106,2001,0.196
EU2,-6.416570489,40.47713202,59.46657393,2002,0.196
EU2,1.125616405,42.50828944,186.5560742,2001,0.196
EU2,-0.749290319,39.69137181,113.5248934,2006,0.196
EU2,-1.794287719,41.26539477,1.842259982,2005,0.196
EU2,2.661489313,42.0818312,57.57687407,2001,0.196
EU2,-0.526938797,39.7138721,78.27092989,2006,0.196
EU2,-2.533061566,43.09899502,110.5655367,2005,0.196
EU2,-0.321844416,39.88948069,34.98544379,2006,0.196
EU2,-4.440014417,43.19893893,3.818990919,2000,0.196
EU2,-2.266524173,40.66584142,31.9841444,2003,0.196
EU2,-3.791319793,41.54821304,84.7239022,2003,0.196
EU2,2.446148773,41.81980746,38.24709604,2001,0.196
EU2,-1.278282808,39.98871365,52.27568251,2004,0.196
EU2,-3.856159186,41.00730415,32.0288986,2003,0.196
EU2,-2.30285587,40.58499035,40.80040575,2003,0.196
EU2,-5.129162828,37.98176202,55.46310632,2006,0.196
EU2,-1.313932763,41.37645155,53.35730773,2005,0.196
EU2,-1.749612323,40.4722256,30.18394022,2003,0.196
EU2,-4.822846805,38.48252701,25.75246511,2006,0.196
EU2,-2.311737641,38.52172643,107.6849668,2004,0.196
EU2,-0.594007065,40.46294919,105.5859961,2005,0.196
EU2,-4.742413954,38.47474051,30.8393812,2006,0.196
EU2,-4.784256426,38.31191174,50.80080814,2006,0.196
EU2,1.00015713,41.47049749,75.25799966,2000,0.196
EU2,-5.230959541,39.43950326,30.12813576,2001,0.196
EU2,-5.247037315,38.48416521,64.37390143,2006,0.196
EU2,-2.379630585,38.63024558,48.47105786,2004,0.196
EU2,-5.157361793,36.98995258,44.54398363,2007,0.196
EU2,0.178627548,41.91255795,0,2004,0.196
EU2,-4.508084326,42.96394544,92.12924386,2003,0.196
EU2,-6.437155161,37.6847663,54.05540924,2007,0.196
EU2,-6.745954647,37.97042306,61.88415606,2008,0.196
EU2,-4.737237107,41.5017849,46.32856107,2002,0.196
EU2,-4.580542834,39.45016441,50.2315393,2004,0.196
EU2,-4.705286376,42.5559572,38.10226941,2003,0.196
EU2,2.108928958,41.82669299,46.10127782,2001,0.196
EU2,-3.78460562,40.98979772,139.6518513,2000,0.196
EU2,-4.098388921,40.5548465,42.70126217,2000,0.196
EU2,-3.978392887,41.23152159,53.30578874,2003,0.196
EU2,-4.728169545,41.15965845,33.25509562,2002,0.196
EU2,-5.746094425,37.73470159,15.08579139,2007,0.196
EU2,-2.965641362,38.40658892,105.0369458,2006,0.196
EU2,1.926225081,41.95121983,53.55046865,2000,0.196
EU2,-5.596962738,36.70177859,47.00642265,2007,0.196
EU2,-2.373133109,38.05344276,111.1749466,2004,0.196
EU2,-5.533821483,42.2614713,39.88453769,2002,0.196
EU2,-4.877891062,42.62529807,33.23608534,2003,0.196
EU2,-2.381484327,38.41397386,50.43666524,2004,0.196
EU2,1.381178277,41.55755324,39.76699842,2000,0.196
EU2,-2.567756635,41.64019355,86.83389591,2003,0.196
EU2,-6.049533127,37.73876943,15.73980149,2007,0.196
EU2,-3.446683769,41.99139802,0,2003,0.196
EU2,-6.6421346,38.01344086,77.55626243,2008,0.196
EU2,-3.465429421,37.75677278,31.4333413,2006,0.196
EU2,-1.920049183,40.14061834,0,2003,0.196
EU2,-4.973522399,40.19189354,48.9955825,2002,0.196
EU2,-0.247883765,40.27507577,28.79349088,2006,0.196
EU2,-2.515546292,37.18885294,39.67063025,2007,0.196
EU2,0.806940825,41.87225096,5.373458375,2000,0.196
EU2,-5.720845023,40.37489692,24.90046805,2002,0.196
EU2,-2.074265366,40.88065579,70.97694915,2003,0.196
EU2,-4.092535786,39.45577351,32.34124189,2004,0.196
EU2,1.346365974,41.51202438,56.79907826,2000,0.196
EU2,-2.398430282,43.04433843,216.845801,2005,0.196
EU2,-3.133555372,42.3524343,38.33596979,2003,0.196
EU2,-2.511764924,42.68467791,67.45461508,2005,0.196
EU2,-2.484286377,41.56779352,38.24508718,2003,0.196
EU2,-3.901634092,40.85382265,79.74046825,2000,0.196
EU2,-6.365351283,37.79131076,61.07224599,2008,0.196
EU2,-0.144411179,40.49774472,36.65082645,2006,0.196
EU2,-1.005974624,42.44323336,61.05394641,2005,0.196
EU2,-2.195981547,40.62933816,54.22664979,2004,0.196
EU2,-3.091543469,38.34347369,69.9139979,2006,0.196
EU2,-2.061426438,41.78128178,38.37732414,2004,0.196
EU2,0.793280158,41.21452899,31.64311342,2000,0.196
EU2,-5.191466452,36.61079753,57.12088727,2007,0.196
EU2,-3.411688047,42.18065985,72.51283152,2003,0.196
EU2,-2.951005455,42.90183133,44.74502291,2005,0.196
EU2,2.182201264,41.74617839,53.78433765,2000,0.196
EU2,0.740443176,42.72646043,184.8781489,2001,0.196
EU2,-1.881188209,39.64473202,47.48216729,2003,0.196
EU2,0.902146251,42.6394897,71.77480889,2001,0.196
EU2,-4.993111879,36.72243924,29.07420364,2007,0.196
EU2,-2.099545093,39.88088268,17.16305724,2003,0.196
EU2,-5.750767559,37.86073762,55.42414717,2007,0.196
EU2,0.54234727,42.17307745,93.83682599,2004,0.196
EU2,0.25010893,40.79753919,75.07424959,2000,0.196
EU2,0.989997126,42.18179831,60.54919024,2001,0.196
EU2,0.281584825,40.89735967,43.26410833,2000,0.196
EU2,-2.485967646,38.21621284,103.8817316,2006,0.196
EU2,-1.578623779,39.62340398,40.19897029,2003,0.196
EU2,1.683128079,42.03875013,29.04030002,2001,0.196
EU2,-4.469352447,40.77592481,25.36288877,2004,0.196
EU2,-2.251153427,37.71926123,29.14911975,2007,0.196
EU2,-3.605391686,40.89179027,47.65180715,2000,0.196
EU2,0.882342343,42.50405074,74.98785544,2001,0.196
EU2,-1.752856238,39.65243457,43.7097075,2003,0.196
EU2,-2.548979665,40.88348917,46.8135871,2003,0.196
EU2,-4.287317072,40.55289559,34.08509584,2000,0.196
EU2,-2.202947589,42.97110596,139.3072173,2005,0.196
EU2,-2.08613231,40.88075043,83.73084819,2003,0.196
EU2,-1.651015499,40.09275178,180.9104964,2003,0.196
EU2,-6.573752408,41.98463213,25.27139965,2002,0.196
EU2,-2.214750445,43.00720663,123.5303023,2005,0.196
EU2,2.314098649,41.78306828,46.88992622,2000,0.196
EU2,-4.986314383,40.2277079,28.67633145,2002,0.196
EU2,-5.457597803,36.54251657,59.72136654,2007,0.196
EU2,-5.420416037,36.78210557,70.83617682,2007,0.196
EU2,-2.827562791,43.24389041,34.69846814,2005,0.196
EU2,-4.088879798,38.46461712,32.83189285,2004,0.196
EU2,-5.872166288,40.88462371,75.4462643,2002,0.196
EU2,-6.11053371,41.28046697,50.11010046,2002,0.196
EU2,-6.766039765,37.68244766,55.37938384,2008,0.196
EU2,1.549042302,42.09116908,62.21033507,2001,0.196
EU2,-0.935049701,42.00971476,92.86249816,2005,0.196
EU2,-2.312497426,43.04385446,24.03984562,2005,0.196
EU2,-2.176621387,43.10598993,461.7923269,2005,0.196
EU2,-3.157905729,42.3794208,81.66717632,2003,0.196
EU2,-0.90441641,41.46879243,63.35516879,2004,0.196
EU2,-3.916857829,42.78110555,129.1470955,2000,0.196
EU2,-6.450358769,37.29757508,31.34922746,2007,0.196
EU2,-1.880461444,39.68977374,61.5529599,2003,0.196
EU2,-2.067597816,37.88018034,12.14921959,2007,0.196
EU2,-2.544748196,43.18008328,415.188909,2005,0.196
EU2,2.842744299,42.11824766,34.60597909,2001,0.196
EU2,2.843429695,41.83904932,32.00725668,2001,0.196
EU2,-3.270427947,37.19854865,41.61802206,2007,0.196
EU2,-6.909689733,38.21674673,54.27221254,2002,0.196
EU2,-5.109958134,36.90067936,73.52804672,2007,0.196
EU2,-6.401237448,38.06242282,59.69318839,2002,0.196
EU2,-6.246901203,37.61740155,33.99249475,2007,0.196
EU2,-0.473141613,40.22617169,55.8802063,2006,0.196
EU2,2.073846582,41.7543627,36.54319728,2000,0.196
EU2,-5.171668981,37.0978396,80.66279718,2007,0.196
EU2,-2.815354648,43.20785354,310.0618177,2005,0.196
EU2,2.201999798,42.08856207,90.46765506,2001,0.196
EU2,-2.740579498,43.42381181,158.9049451,2005,0.196
EU2,-6.7679196,40.19620311,42.58221929,2001,0.196
EU2,-3.339520791,42.27095639,21.79766842,2003,0.196
EU2,-2.472495145,40.04535029,104.2612582,2003,0.196
EU2,-0.761207758,40.04293438,70.6657294,2005,0.196
EU2,-3.801628002,43.32225041,118.0619522,2000,0.196
EU2,-3.82078799,41.98032637,211.6381402,2003,0.196
EU2,-5.288604173,42.85194756,167.1518494,2001,0.196
EU2,-4.778691772,39.01482834,42.38239501,2004,0.196
EU2,0.352017856,40.91701299,40.54570107,2000,0.196
EU2,-6.817733859,39.36835392,41.65062828,2001,0.196
EU2,-1.183194599,40.04131409,33.9923145,2006,0.196
EU2,-5.501208504,39.52408978,44.88083799,2001,0.196
EU2,0.080804614,42.46841682,43.10609952,2004,0.196
EU2,-2.113633668,41.48447044,11.30400874,2004,0.196
EU2,-3.355621472,42.97332869,31.66674614,2003,0.196
EU2,-6.450054569,37.30657986,25.42206418,2007,0.196
EU2,-0.802847543,40.20587974,18.45852472,2005,0.196
EU2,-1.022901033,42.67765787,27.33371178,2005,0.196
EU2,-2.951654602,42.06430771,39.05237426,2003,0.196
EU2,-5.711016125,42.71665814,68.55605509,2003,0.196
EU2,-5.244910981,42.99688379,57.93064561,2002,0.196
EU2,-2.891650637,41.81208491,113.328214,2004,0.196
EU2,-6.589058666,37.89522404,56.5891387,2008,0.196
EU2,1.056250912,42.3900657,41.36362015,2001,0.196
EU2,-5.08028378,40.22605642,9.29937572,2002,0.196
EU2,-5.264682044,36.43818381,45.23363295,2007,0.196
EU2,-0.243210812,38.77508454,36.03031347,2006,0.196
EU2,-0.49715226,38.75377413,41.17930507,2006,0.196
EU2,-0.013976811,40.51245902,13.08775281,2006,0.196
EU2,-3.579721052,42.01782228,0,2003,0.196
EU2,-2.323965907,38.44069174,38.42382902,2004,0.196
EU2,-6.064942592,38.20766418,76.04546345,2002,0.196
EU2,-5.539562595,36.65795706,53.24232958,2007,0.196
EU2,1.573217614,42.09147226,32.70323945,2001,0.196
EU2,-3.024121634,41.92921931,87.80579245,2003,0.196
EU2,-3.354024536,42.69417663,7.84444633,2003,0.196
EU2,0.966502988,41.39785461,54.75669442,2000,0.196
EU2,1.604933577,42.29899622,126.0196714,2001,0.196
EU2,-0.43472596,38.72989607,43.0998276,2006,0.196
EU2,-4.986480388,39.01147406,35.43989145,2002,0.196
EU2,-2.692755803,43.10853987,131.2063401,2005,0.196
EU2,-1.444848257,39.87395105,89.47181764,2003,0.196
EU2,-3.121310147,42.29841262,43.4231312,2003,0.196
EU2,-5.305171549,40.61813337,6.358324045,2002,0.196
EU2,-3.351047271,42.16284922,7.31588871,2003,0.196
EU2,-1.487798631,39.51414151,25.12303778,2006,0.196
EU2,-5.905908603,42.18060153,7.462058205,2003,0.196
EU2,-5.356044895,36.50851672,33.33026704,2007,0.196
EU2,-3.992211438,42.90654683,49.46701642,2000,0.196
EU2,-7.196300132,37.70784029,83.65493354,2008,0.196
EU2,-3.849939851,40.52090743,43.21432012,2000,0.196
EU2,-4.105500087,43.07659825,210.4648061,2000,0.196
EU2,-3.912674228,38.12366905,49.62250768,2006,0.196
EU2,2.093065699,42.09675894,83.00427963,2001,0.196
EU2,-2.275987313,43.01661515,96.64667948,2005,0.196
EU2,-4.176487222,40.2928288,11.18186558,2000,0.196
EU2,-5.834726557,40.28208716,94.59351648,2001,0.196
EU2,-3.673735966,36.9355378,107.7025319,2007,0.196
EU2,-2.0846188,38.33993663,108.6774966,2004,0.196
EU2,-0.962168752,39.19078349,38.05426424,2006,0.196
EU2,2.434742267,41.74769837,42.2615571,2000,0.196
EU2,-3.649795944,40.57625786,36.53915743,2000,0.196
EU2,-5.138727409,40.21598263,71.23029119,2002,0.196
EU2,1.723321382,41.84106681,39.32574053,2000,0.196
EU2,-2.4873541,42.68457126,59.73497284,2005,0.196
EU2,-3.740407086,43.35868004,67.59243759,2000,0.196
EU2,-6.821089398,39.260305,53.69232201,2001,0.196
EU2,-5.343968545,42.69774915,27.06899216,2002,0.196
EU2,-3.4128618,42.36077458,115.9518478,2003,0.196
EU2,-5.960086155,42.81853785,57.3523832,2003,0.196
EU2,-3.896511693,38.66450107,48.71506803,2004,0.196
EU2,-7.183854245,38.67185682,67.15519229,2002,0.196
EU2,-4.460123696,40.35265639,40.68744204,2002,0.196
EU2,-6.467699382,38.1179368,33.57205048,2002,0.196
EU2,2.963837891,41.89319,54.72362325,2001,0.196
EU2,-0.584699144,41.04822066,12.4529817,2005,0.196
EU2,-0.247401273,38.81572465,21.36182979,2006,0.196
EU2,-4.538176682,41.18937479,56.43063609,2003,0.196
EU2,-2.706652554,37.29764571,43.00473953,2007,0.196
EU2,-2.061762224,40.92559452,0,2003,0.196
EU2,0.723802901,42.17682328,19.4730887,2001,0.196
EU2,-5.920788955,39.82056572,43.52259442,2001,0.196
EU2,-2.914643643,42.62264909,45.99358845,2003,0.196
EU2,0.205894518,42.3904944,61.57929742,2004,0.196
EU2,-5.097123606,40.00955256,40.84176481,2004,0.196
EU2,-0.683402587,38.14942283,21.10440926,2006,0.196
EU2,-2.313749512,40.67514017,88.11033911,2003,0.196
EU2,-3.049267874,43.24400976,29.56864843,2005,0.196
EU2,-6.011957648,38.10722198,24.63750691,2002,0.196
EU2,-2.963168211,43.04591358,76.0646997,2005,0.196
EU2,-2.96307627,43.19899209,218.2233475,2005,0.196
EU2,-4.834991372,38.50936985,35.17741432,2006,0.196
EU2,1.508128889,42.28877182,29.03820057,2001,0.196
EU2,2.405510439,42.30594173,46.13107562,2001,0.196
EU2,-2.174200275,38.51182558,58.13067047,2004,0.196
EU2,-5.92200924,40.39700635,46.14641657,2002,0.196
EU2,-0.998222072,40.35355591,47.85613087,2005,0.196
EU2,1.998603335,41.95187399,94.68905968,2000,0.196
EU2,-4.277801944,43.09281284,163.1654646,2000,0.196
EU2,-4.746067526,36.69026729,329.2380363,2007,0.196
EU2,-3.011350732,37.74867823,26.80810294,2006,0.196
EU2,-5.795034031,40.17496487,56.57087513,2001,0.196
EU2,-2.322612502,42.11635595,27.49866605,2003,0.196
EU2,1.098373669,42.20165787,105.3778231,2001,0.196
EU2,-0.946458334,38.53277178,30.77480498,2006,0.196
EU2,-3.737685813,43.1335882,176.3152037,2000,0.196
EU2,1.29593797,42.5109494,98.20674184,2001,0.196
EU2,2.565633262,41.95541963,73.3378938,2001,0.196
EU2,-5.154814485,39.98146847,18.79354379,2004,0.196
EU2,-2.704775315,37.77534802,58.14313389,2007,0.196
EU2,-2.245543407,38.26898641,72.69451411,2004,0.196
EU2,-4.449454253,38.15431904,27.069266,2006,0.196
EU2,-1.975750909,40.33932091,74.69524068,2003,0.196
EU2,1.439816722,42.10774755,50.83869451,2001,0.196
EU2,-4.769300923,41.79850857,60.01043417,2002,0.196
EU2,0.729448487,42.35704102,4.745185365,2004,0.196
EU2,-2.246380747,38.18788271,51.1193712,2004,0.196
EU2,-3.942601908,40.39406777,83.28589925,2000,0.196
EU2,-4.132449581,40.47344146,46.43632658,2000,0.196
EU2,-0.521077028,39.55159341,27.33936563,2006,0.196
EU2,-5.110988132,43.02644645,168.4320037,2002,0.196
EU2,-4.586495686,42.67473061,49.66229954,2003,0.196
EU2,-6.942921495,38.25337771,38.55029954,2002,0.196
EU2,-3.851880277,36.79918191,21.22840076,2007,0.196
EU2,-1.938458449,40.46510596,193.4716895,2003,0.196
EU2,-2.693022231,40.53263429,27.09011593,2003,0.196
EU2,-4.052283149,40.62734274,57.19858102,2000,0.196
EU2,-4.606826252,36.98967155,44.05974737,2007,0.196
EU2,-3.840957068,40.74618323,18.11010928,2000,0.196
EU2,-4.41145712,40.83970272,33.4957297,2003,0.196
EU2,1.081671706,42.75069639,437.2990689,2001,0.196
EU2,-2.531672253,41.64905912,63.59404872,2004,0.196
EU2,-2.963848046,41.87517684,222.3395977,2004,0.196
EU2,-3.433756599,41.86535683,40.94324502,2003,0.196
EU2,-3.078940934,37.26192787,36.71565921,2007,0.196
EU2,-4.419948086,41.23592981,33.45753003,2004,0.196
EU2,-3.985431332,43.24878017,12.89690149,2000,0.196
EU2,-3.510002374,42.36038363,27.1905507,2003,0.196
EU2,-4.544186229,40.93708654,98.08855023,2003,0.196
EU2,0.074064283,41.02737305,42.06617446,2005,0.196
EU2,-2.770715282,38.47846534,32.01991887,2006,0.196
EU2,-7.194537038,37.31127456,33.40417687,2007,0.196
EU2,-3.257934476,43.07264299,64.68070625,2003,0.196
EU2,-5.510346593,40.7309468,87.22363715,2002,0.196
EU2,-0.169118791,40.47133195,93.73333264,2006,0.196
