Province,Estrato Florestal,id_parcela,Ycoordinate,Xcoordinate, Vt (m3_ha) , Vc (m3_ha) , AGB (ton_ha) , BGB (ton_ha) ,year,size
Tete,"Floresta (semi-) decidua, incluindo Miombo",3051,-17.28221875,35.10719395,216.98,41.36,206.29,73.28,2016,0.1
Tete,Floresta (semi-) sempreverde,3094,-17.28298506,35.03291247,89.15,9.19,112.93,31.62,2016,0.1
Tete,Floresta (semi-) sempreverde,3091,-17.28299459,35.03197217,32.61,1.33,48.22,13.5,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3043,-17.28875989,34.20524569,22.91,7.89,19.06,9.56,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3042,-17.28876554,34.20430498,34.24,15.86,28.58,16.34,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3044,-17.28966362,34.20525157,24.78,8.47,22.65,11.82,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3041,-17.28966927,34.20431085,50.89,16.66,44.44,24.43,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2932,-17.32137505,37.30624859,93.63,37.59,83.19,35.85,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2933,-17.321383,37.30718927,4,1.41,4.29,2.37,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2931,-17.32227857,37.30624031,54.13,22.49,53.89,22.55,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2934,-17.32228653,37.30718099,94.18,32.95,86.17,34.46,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2952,-17.3442341,36.13972676,40.51,6.29,79.16,17.51,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2953,-17.34424754,36.14066679,90.81,25.09,119.72,32.69,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2951,-17.34513689,36.13971276,108.74,36.9,148.99,41.13,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2954,-17.34515034,36.14065279,181.17,48.75,211.13,57.87,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2722,-17.35235849,36.77912352,296.68,115.48,227.83,77.72,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2723,-17.35236893,36.78006405,129.09,51.92,115.06,60.33,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2721,-17.35326173,36.77911264,582.44,249.47,453.31,141.93,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2724,-17.35327217,36.78005318,399.76,188.07,293.97,95.77,2016,0.1
Tete,Floresta (semi-) sempreverde,2833,-17.35396377,35.07132356,0,0,0,0,2016,0.1
Tete,Floresta (semi-) sempreverde,2832,-17.35397352,35.07038292,0,0,0,0,2016,0.1
Tete,Floresta (semi-) sempreverde,2834,-17.3548671,35.07133371,24.69,3.46,35.4,9.91,2016,0.1
Tete,Floresta (semi-) sempreverde,2831,-17.35487685,35.07039307,10.57,1.96,17.16,4.8,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3023,-17.364565,33.22685444,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3022,-17.36456607,33.22591314,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3024,-17.36546892,33.22685555,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",3021,-17.36546999,33.22591424,0,0,0,0,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2993,-17.39299537,34.77063823,26.73,8.27,24.09,11.93,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2992,-17.39300372,34.76969723,4.47,0.23,4.6,2.65,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2994,-17.39389886,34.77064693,23.99,5.16,22.76,11.86,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2991,-17.3939072,34.76970593,6.99,2.16,6.75,4.33,2016,0.1
Sofala,Mopane,2963,-17.39396533,34.65771455,13.19,0,19.15,5.36,2016,0.1
Sofala,Mopane,2962,-17.39397314,34.65677348,58.4,19.6,62.3,17.65,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2964,-17.39486887,34.65772269,35.15,5.06,32.35,17.29,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2961,-17.39487668,34.65678162,36.3,4.54,33.53,18.5,2016,0.1
Sofala,Mopane,2923,-17.4326392,34.31916255,109.94,50.78,82.59,25.57,2016,0.1
Sofala,Mopane,2922,-17.43264544,34.31822114,85.98,35.46,64.68,22.33,2016,0.1
Sofala,Mopane,2924,-17.43354288,34.31916904,65.66,26.72,50.48,13.11,2016,0.1
Sofala,Mopane,2921,-17.43354911,34.31822763,56.91,26.52,42.56,12.7,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",5042,-17.45618461,36.401434,159.91,73.08,150.12,47.86,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",5043,-17.4561969,36.40237481,80.19,22.88,71.92,29.95,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",5041,-17.45708759,36.4014212,148.06,61.67,139.05,44.2,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",5044,-17.45709988,36.402362,96.34,29.23,79.98,37.46,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2913,-17.47310597,33.15163979,37.85,11.43,61.76,19.17,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2912,-17.47310669,33.15069793,50.36,22.4,66.19,23.72,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2914,-17.47400988,33.15164054,43.74,16.53,49.07,19.32,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2911,-17.4740106,33.15069868,41.69,3.71,44.17,21.17,2016,0.1
Manica,Floresta (semi-) sempreverde,2873,-17.50871339,33.49080118,122.27,0,139.84,39.16,2016,0.1
Manica,Floresta (semi-) sempreverde,2872,-17.50871572,33.48985917,65.33,9.94,79.14,23.1,2016,0.1
Manica,Floresta (semi-) sempreverde,2874,-17.50961727,33.49080361,0,0,0,0,2016,0.1
Manica,Floresta (semi-) sempreverde,2871,-17.50961959,33.48986159,0,0,0,0,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",3412,-17.52533084,36.17454814,211.44,21.01,164.57,63.29,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",3413,-17.52534426,36.17548912,312.9,110.45,244.54,85.67,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",3411,-17.52623364,36.17453416,372.38,105.54,321.4,109.74,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",3414,-17.52624706,36.17547514,148.52,62,105.33,53.26,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4482,-17.60016048,36.36171359,73.06,29.05,95.45,26.11,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4483,-17.60017306,36.3626551,148.93,41,197.26,54.15,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4481,-17.60106341,36.36170047,95.53,24.91,138.77,36.34,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4484,-17.60107599,36.36264199,144.45,63.77,193.09,54.07,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2813,-17.61777397,33.07635144,74.1,14.2,64.09,32.31,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2812,-17.61777433,33.07540883,66.81,20.18,64.24,31.14,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2814,-17.61867787,33.07635182,46.99,20.65,44.47,25.36,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2811,-17.61867823,33.0754092,47.2,17,46.46,24.14,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2863,-17.63199951,35.9410561,185.43,58.89,132.76,60.32,2016,0.1
Zambézia,Floresta (semi-) sempreverde,3082,-17.63201355,36.05988533,52.45,17.13,64.74,20.1,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2862,-17.63201355,35.94011467,174.26,75.34,138.98,62.03,2016,0.1
Zambézia,Floresta (semi-) sempreverde,3083,-17.63202759,36.06082677,156.84,93.63,153.19,51.81,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2864,-17.63290221,35.94107075,227.45,65.08,172.86,69.32,2016,0.1
Zambézia,Floresta (semi-) sempreverde,3081,-17.63291625,36.05987069,112.22,47.85,111.21,34.68,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2861,-17.63291625,35.94012931,255.46,81.32,198.83,79.82,2016,0.1
Zambézia,Floresta (semi-) sempreverde,3084,-17.63293029,36.06081213,155.73,65.84,178.48,53.73,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2602,-17.63775859,36.47419797,523.62,121.22,457.62,138.67,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2603,-17.63777066,36.47513976,169.51,64.77,145.05,55.78,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2601,-17.6386616,36.47418538,181.68,9.47,181.18,63.36,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2604,-17.63867367,36.47512718,87.7,15.41,88.68,38.27,2016,0.1
Manica,Floresta (semi-) sempreverde,2803,-17.65323486,33.52890179,34.54,9.94,48.79,14.66,2016,0.1
Manica,Floresta (semi-) sempreverde,2802,-17.65323739,33.52795903,55.01,9.76,79.47,24.19,2016,0.1
Manica,Floresta (semi-) sempreverde,2804,-17.65413872,33.52890443,9.93,4.13,14.43,4.71,2016,0.1
Manica,Floresta (semi-) sempreverde,2801,-17.65414125,33.52796167,165.74,63.9,237.01,66.61,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2772,-17.67136992,36.28531303,309.56,58.05,621.96,174.15,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2773,-17.67138291,36.28625485,106.99,34.86,133.2,36.39,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2771,-17.6722728,36.28529947,84.37,10.34,169.59,37.62,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2774,-17.67228579,36.2862413,82.55,14.65,111.44,29.99,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2743,-17.67482063,35.45188734,2.49,0,9.76,4.9,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2742,-17.67483237,35.4509453,0.8,0,2.23,1.7,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2744,-17.6757237,35.45189959,9.39,1.84,9.76,6.52,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2741,-17.67573544,35.45095754,132.24,23.64,120.99,59.24,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2753,-17.72589182,33.37821052,66.44,41.2,60.49,23.65,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2752,-17.72589363,33.37726737,83.31,44.01,70.88,30.01,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2754,-17.72679569,33.37821242,58.86,37.32,53.6,28.97,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2751,-17.7267975,33.37726926,106,61.43,104.51,39.4,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2882,-17.74200081,36.17116768,395.29,67.64,351.26,110.42,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2883,-17.7420144,36.17210978,241.95,98.4,190.38,75.52,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2881,-17.74290359,36.17115349,449.46,155.87,358.75,137.17,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2884,-17.74291718,36.1720956,290.1,110.21,256.52,94.51,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4463,-17.74358652,35.71671625,0,0,0,0,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4462,-17.74359957,35.71577405,0,0,0,0,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4464,-17.74448938,35.71672988,0,0,0,0,2016,0.1
Zambézia,Floresta (semi-) sempreverde,4461,-17.74450244,35.71578767,0,0,0,0,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2713,-17.75688147,34.47241504,64.72,20.31,61.36,28.42,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2712,-17.75688855,34.47147202,35.83,6.75,48.6,18.24,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2714,-17.75778506,34.47242243,80.38,32.61,85.63,32.55,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2711,-17.75779214,34.47147941,73.31,20.06,96.52,31.54,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2683,-17.75935212,34.09517376,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2682,-17.75935738,34.09423058,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2684,-17.76025584,34.09517926,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2681,-17.7602611,34.09423608,0,0,0,0,2016,0.1
Manica,Floresta (semi-) sempreverde,2653,-17.76159163,33.56695234,103.19,1.44,137.51,38.65,2016,0.1
Manica,Floresta (semi-) sempreverde,2693,-17.76159163,33.56695234,236.46,29.32,326.78,91.5,2016,0.1
Manica,Floresta (semi-) sempreverde,2692,-17.76159436,33.56600902,36.15,15.86,47.98,13.44,2016,0.1
Manica,Floresta (semi-) sempreverde,2652,-17.76159436,33.56600902,55.76,15.58,85.92,27.61,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2673,-17.76204653,33.37828644,70.9,30.79,68.86,27.53,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2672,-17.76204835,33.37734309,152.82,102.68,141.73,50.65,2016,0.1
Manica,Floresta (semi-) sempreverde,2694,-17.76249547,33.56695518,67.52,4.91,90.88,25.45,2016,0.1
Manica,Floresta (semi-) sempreverde,2654,-17.76249547,33.56695518,134.95,8.75,177.91,49.81,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2651,-17.7624982,33.56601187,93.63,16.39,90.21,37.13,2016,0.1
Manica,Floresta (semi-) sempreverde,2691,-17.7624982,33.56601187,87.9,58.19,99.62,27.89,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2674,-17.7629504,33.37828834,44.26,12.07,41.31,16.68,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2671,-17.76295222,33.37734499,57.44,20.63,50.85,22.4,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2973,-17.79151425,34.66134444,52.97,9.37,46.9,17.1,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2972,-17.79152226,34.66040133,39.19,11.29,35.49,16.26,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2703,-17.79183091,34.62361929,67.64,17.15,58.51,22.29,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2702,-17.79183873,34.62267615,41.84,14.12,36.27,16,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2974,-17.79241776,34.6613528,99.38,23.39,85.55,30.46,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2971,-17.79242576,34.66040968,7.67,0.47,7.98,4.78,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2704,-17.79273443,34.62362746,49.67,3.18,45.9,20.64,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2701,-17.79274225,34.62268431,25.68,4.37,24.56,12.97,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2643,-17.79710739,33.75576346,56.54,24.52,49.19,23.1,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2642,-17.79711103,33.75482,77.72,12.29,77.27,33.47,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2644,-17.79801119,33.75576727,83.08,37.5,72.18,31.63,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2641,-17.79801483,33.7548238,91.41,42.65,83.98,31.33,2016,0.1
Manica,Floresta (semi-) sempreverde,2632,-17.87087727,33,58.88,38.33,54.95,25.25,2016,0.1
Manica,Floresta (semi-) sempreverde,2633,-17.87087727,33.00094394,54.13,31.24,65.32,23.65,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2634,-17.87178115,33.00094394,59.35,26.42,58.81,30.16,2016,0.1
Manica,Floresta (semi-) sempreverde,2631,-17.87178115,33,62.06,34.2,62.65,27.45,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2583,-17.92362631,35.7571828,46.35,1.63,52.44,14.16,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2582,-17.92363969,35.75623968,39.22,16.03,55.73,13.24,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2584,-17.92452913,35.75719678,62.89,6.1,80.81,21.68,2016,0.1
Zambézia,Floresta (semi-) sempreverde,2581,-17.9245425,35.75625366,28.51,1.45,56.34,12.91,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2523,-18.01122842,34.28562202,132.18,58.55,96.47,39.01,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2522,-18.01123469,34.28467758,125.46,40.08,87.03,32.73,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2524,-18.01213206,34.28562857,83.23,36.32,65.54,26.85,2016,0.1
Zambézia,"Floresta (semi-) decidua, incluindo Miombo",2521,-18.01213833,34.28468413,115.17,45.83,87.11,33.5,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2573,-18.05159092,33.15212805,0,0,0,0,2016,0.1
Manica,Floresta (semi-) sempreverde,2572,-18.05159167,33.15118316,14.53,8.59,49.63,15.47,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2574,-18.05249478,33.15212883,0.16,0,0.7,0.46,2016,0.1
Manica,Floresta (semi-) sempreverde,2571,-18.05249552,33.15118393,0,0,0,0,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2553,-18.08707671,33.53018678,59.55,18.06,48.54,24.8,2016,0.1
Manica,Floresta (semi-) sempreverde,2552,-18.08707931,33.52924173,96.89,28.8,97.47,30,2016,0.1
Manica,Floresta (semi-) sempreverde,2554,-18.08798053,33.53018949,121.35,19.61,135.75,38.01,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2551,-18.08798312,33.52924444,73.63,17.87,62.91,25.27,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2483,-18.10680084,35.57116379,186.27,42.03,160.98,54.55,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2482,-18.10681344,35.57021956,67.92,1.52,65.5,28.74,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2533,-18.10730122,35.53339381,173.91,29.21,155.77,45.89,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2532,-18.10731363,35.53244954,132.56,40.74,115.92,38.23,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2484,-18.10770378,35.57117697,239.56,19.98,207.54,63.38,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2481,-18.10771638,35.57023273,128.89,18.68,113.55,43.79,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2534,-18.10820418,35.53340679,213.17,13.1,173.23,55.47,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2531,-18.1082166,35.53246252,105.1,16.01,88.62,35.35,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2543,-18.11189849,35.15563014,289.95,47.27,230.48,81.55,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2542,-18.11190906,35.1546856,204.13,34.71,182.74,69.93,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2544,-18.1128017,35.1556412,189.03,31.33,145.57,56.57,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2541,-18.11281227,35.15469665,367.64,43.82,291.8,94.8,2016,0.1
Sofala,Floresta (semi-) sempreverde,3273,-18.11540365,34.81555396,176.78,23.64,244.58,68.48,2016,0.1
Sofala,Floresta (semi-) sempreverde,3272,-18.11541255,34.8146092,115.36,22.26,157.11,43.99,2016,0.1
Sofala,Floresta (semi-) sempreverde,2433,-18.1157561,34.77776313,146.19,38,162.21,44.44,2016,0.1
Sofala,Floresta (semi-) sempreverde,2432,-18.11576482,34.77681835,81.32,11.48,94.13,26.91,2016,0.1
Sofala,Floresta (semi-) sempreverde,3274,-18.11630705,34.81556328,184.02,31.36,207.73,58.16,2016,0.1
Sofala,Floresta (semi-) sempreverde,3271,-18.11631595,34.81461851,26.7,1.31,45.11,12.63,2016,0.1
Sofala,Floresta (semi-) sempreverde,2434,-18.11665952,34.77777225,176.35,41.42,199.98,55.66,2016,0.1
Sofala,Floresta (semi-) sempreverde,2431,-18.11666824,34.77682746,131.26,19.2,163.6,45.81,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2473,-18.14802683,35.15607277,130.44,17.86,107.9,38.85,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2472,-18.14803742,35.15512803,285.41,47.37,229.06,68.55,2016,0.1
Sofala,Mopane,2474,-18.14893004,35.15608385,112.04,42.99,146.96,38.08,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2471,-18.14894063,35.1551391,150.45,41.75,148.46,46.72,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2513,-18.16007925,33.11440269,204.12,97.66,154.07,56.62,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2512,-18.16007981,33.11345721,178.99,96.66,146.2,52.57,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2514,-18.1609831,33.11440327,178.98,36.75,136.85,46.96,2016,0.1
Manica,"Floresta (semi-) decidua, incluindo Miombo",2511,-18.16098366,33.11345779,200.95,59.49,159.07,54.66,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",1983,-18.25641099,35.15740685,98.03,19.29,96.19,36.87,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",1982,-18.25642164,35.15646153,104.46,3.94,100.08,38.87,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",1984,-18.25731418,35.15741801,45.16,5.47,41.52,18.72,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",1981,-18.25732484,35.15647268,131.87,8.1,122.86,50.5,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2503,-18.25805675,35.00614708,20.91,8.41,18.89,8.27,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2502,-18.25806666,35.00520165,91.41,43.97,82.38,33.67,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2504,-18.25896003,35.00615745,99.79,51.1,84.99,34.47,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2501,-18.25896994,35.00521202,77.61,27.44,75.67,29.95,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2443,-18.28984063,35.38475867,136.93,0.13,107.82,48.15,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2442,-18.28985243,35.38381331,121.67,30.2,130.49,42.9,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2444,-18.29074368,35.38477102,92.32,0,76.56,31.42,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2441,-18.29075548,35.38382566,221.17,49.82,209.64,68.66,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2453,-18.29122331,35.27131106,242.86,67.57,221.3,64.47,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2452,-18.29123455,35.27036562,80.1,6.75,69.14,27.18,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2454,-18.29212644,35.27132283,148.01,52.5,118.78,41.25,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2451,-18.29213768,35.27037739,208.15,44.2,161.38,44.42,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2463,-18.32734815,35.27178236,56.12,16.61,82.01,23.19,2016,0.1
Sofala,"Floresta (semi-) decidua, incluindo Miombo",2462,-18.32735941,35.27083673,207.92,63.91,233.28,54.25,2016,0.1
